ID,Gene,gene_length,Transcript count,weights
cg09135206,EIF4G3,370414,18,0.542962118902777
cg17015803,ALPL,69047,8,0.644931861656422
cg07162257,ALPL,69047,8,0.4781766968270154
cg22154616,ALPL,69047,8,0.5156139101322542
cg18236421,ALPL,69047,8,0.5712115170697935
cg20645065,ALPL,69047,8,0.5123413778903352
cg04142080,RAP1GAP,73093,14,0.3247135644930196
cg13357518,HSPG2,115052,16,0.5473626629175371
cg24075852,HSPG2,115052,16,0.3835151203768735
cg14380609,HSPG2,115052,16,0.3288786712743762
cg22392501,CDC42,40317,6,0.7887978722674801
cg16268051,CDC42,40317,6,0.1728624354594169
cg08504468,WNT4,26664,4,0.4714087485598024
cg20792512,WNT4,26664,4,0.2446022454957943
cg14271400,EPHB2,204486,7,0.354020214728595
cg00650762,EPHB2,204486,7,0.1537904886179364
cg04886391,KDM1A,64241,7,0.679850560071148
cg07118078,KDM1A,64241,7,0.7893227804408374
cg26662347,KDM1A,64241,7,0.7122295987935247
cg06958034,KDM1A,64241,7,0.528408755288753
cg12578844,KDM1A,64241,7,0.5226694574955536
cg00062312,KDM1A,64241,7,0.4221905970671541
cg07785945,KDM1A,64241,7,0.4189502861408501
cg00541565,KDM1A,64241,7,0.5639533478028854
cg08912155,LUZP1,93785,6,0.5130104307781028
cg06322891,LUZP1,93785,6,0.4781553953563196
cg11684496,LUZP1,93785,6,0.5274064615558295
cg18660064,LUZP1,93785,6,0.6626941867501526
cg11953164,HTR1D,4229,2,0.1648020500928789
cg20678835,HTR1D,4229,2,0.1657005710260382
cg08872493,HTR1D,4229,2,0.2908006474741157
cg13452718,HNRNPR,40565,13,0.5366107440856716
cg01788438,HNRNPR,40565,13,0.5386738643232724
cg07239593,HNRNPR,40565,13,0.5236128194103674
cg21273013,HNRNPR,40565,13,0.5919717697719378
cg22450158,HNRNPR,40565,13,0.4681905515634355
cg06886867,HNRNPR,40565,13,0.4192700189186024
cg06449653,HNRNPR,40565,13,0.5191507559894611
cg04604276,HNRNPR,40565,13,0.6080399737344175
cg20959676,ZNF436,9994,2,0.7567111646804332
cg05139070,ZNF436,9994,2,0.7107233774048565
cg16727538,ZNF436,9994,2,0.6580609407128823
cg15598244,ZNF436,9994,2,0.6814559350560312
cg00269115,ZNF436,9994,2,0.4002414706796993
cg07155211,ZNF436,9994,2,0.3812535744482843
cg26299174,TCEA3,43679,6,0.3409349339474212
cg12692722,TCEA3,43679,6,0.3117034397935727
cg07820742,TCEA3,43679,6,0.610105765587061
cg06033387,TCEA3,43679,6,0.6026693378530505
cg07736389,TCEA3,43679,6,0.409964919241208
cg09896346,TCEA3,43679,6,0.2349240292261265
cg06177627,TCEA3,43679,6,0.2001169775147316
cg24451422,TCEA3,43679,6,0.2427652080706296
cg06419270,E2F2,24790,2,0.3811612893532626
cg03333582,E2F2,24790,2,0.5698680979889437
cg22040403,E2F2,24790,2,0.7258116724939115
cg21211748,E2F2,24790,2,0.7524683545224498
cg23574449,E2F2,24790,2,0.6171776310388991
cg13398782,E2F2,24790,2,0.5316589094280454
cg11798959,E2F2,24790,2,0.5098795720573747
cg12796015,E2F2,24790,2,0.5012865096003875
cg02992252,E2F2,24790,2,0.4622609536608597
cg24406162,RPL11,4646,5,0.3499912635246444
cg26358599,RPL11,4646,5,0.7926338580684829
cg04608326,RPL11,4646,5,0.7827991011652318
cg22968727,RPL11,4646,5,0.7457362089754619
cg20148285,RPL11,4646,5,0.7462065339402264
cg12090388,RPL11,4646,5,0.7006653941643894
cg13452193,RPL11,4646,5,0.6521970152065517
cg03529960,RPL11,4646,5,0.6085097903513744
cg16579893,TCEB3,18904,3,0.6652140944651737
cg02907300,TCEB3,18904,3,0.6706343673792775
cg20037384,TCEB3,18904,3,0.4801747096203676
cg10881360,TCEB3,18904,3,0.5148058642219897
cg21773314,TCEB3,18904,3,0.41192593830858
cg12043622,TCEB3,18904,3,0.5384433746246213
cg24514954,PITHD1,9827,3,0.7495238934006334
cg16730266,PITHD1,9827,3,0.7386330273859273
cg13468252,PITHD1,9827,3,0.6495254923724822
cg22359362,PITHD1,9827,3,0.3590379653808149
cg24044651,PITHD1,9827,3,0.5208043814644002
cg23617676,LYPLA2,4569,11,0.5253330902938599
cg01587771,LYPLA2,4569,11,0.7379149914269378
cg19696976,LYPLA2,4569,11,0.7559862240665556
cg16902244,LYPLA2,4569,11,0.7137048267339254
cg05660611,LYPLA2,4569,11,0.6556950278198173
cg03371205,LYPLA2,4569,11,0.605208250971356
cg24454698,GALE,5182,15,0.5273935150955733
cg22857999,GALE,5182,15,0.5868673173937135
cg13180787,GALE,5182,15,0.4751566324547569
cg03441514,GALE,5182,15,0.4402720740481353
cg27448574,GALE,5182,15,0.2422667022445132
cg24409107,GALE,5182,15,0.2904721124492414
cg26737766,GALE,5182,15,0.3512173168842724
cg07568418,FUCA1,23217,1,0.7008106514969373
cg12084952,FUCA1,23217,1,0.7093209411045308
cg05560725,FUCA1,23217,1,0.7315134885222975
cg10051214,FUCA1,23217,1,0.6634844178778172
cg19367136,FUCA1,23217,1,0.7431502337660384
cg01925393,FUCA1,23217,1,0.5481833378165343
cg11415975,FUCA1,23217,1,0.583387057823561
cg08366126,FUCA1,23217,1,0.6053708678816965
cg25973374,FUCA1,23217,1,0.6638916670971813
cg20694461,FUCA1,23217,1,0.5892861839406478
cg06548416,MYOM3,56140,6,0.5260936472856034
cg01350686,MYOM3,56140,6,0.5186453280391027
cg25946374,IL22RA1,23350,1,0.4908212827268592
cg23820945,GRHL3,45160,10,0.6367596129378073
cg14167629,GRHL3,45160,10,0.6400392335056113
cg19697558,GRHL3,45160,10,0.5826468742682271
cg16155382,GRHL3,45160,10,0.6148158717967797
cg01119512,GRHL3,45160,10,0.5229302851434257
cg24367431,RCAN3,38143,7,0.6410598849458414
cg24446923,RCAN3,38143,7,0.4933004853108532
cg23281714,RCAN3,38143,7,0.179430273535074
cg02671019,RCAN3,38143,7,0.2819206759201604
cg16905527,RCAN3,38143,7,0.521232140002191
cg12657664,SRRM1,41551,24,0.6500106136642163
cg18162477,SRRM1,41551,24,0.6204741001142547
cg24722749,SRRM1,41551,24,0.5544794410351519
cg20799547,SRRM1,41551,24,0.6173798746726948
cg18136681,SRRM1,41551,24,0.5633072019322588
cg02273146,SRRM1,41551,24,0.5582435960548522
cg12820395,CLIC4,98967,4,0.7130342426247943
cg15451272,CLIC4,98967,4,0.6995659959581542
cg24883333,CLIC4,98967,4,0.4310261259342293
cg15729771,CLIC4,98967,4,0.3577629103117656
cg06465160,CLIC4,98967,4,0.3600851618993364
cg17882795,CLIC4,98967,4,0.3753907497249081
cg00101986,CLIC4,98967,4,0.3110866838401303
cg23713813,CLIC4,98967,4,0.314582305144681
cg02944245,CLIC4,98967,4,0.3801413642920225
cg17462478,SYF2,9823,4,0.6022661776808066
cg21807865,SYF2,9823,4,0.6866729133571529
cg16663955,SYF2,9823,4,0.6455086033553811
cg16245510,SYF2,9823,4,0.7542514852442086
cg24072013,SYF2,9823,4,0.7487923817031604
cg12131219,SYF2,9823,4,0.7298858991024938
cg21257635,SYF2,9823,4,0.5866226705661108
cg25876608,SYF2,9823,4,0.6504420588736365
cg21367040,TMEM50A,24444,6,0.4938725536815094
cg12037538,TMEM50A,24444,6,0.6045321389698467
cg20287514,LDLRAP1,25306,7,0.3590961103872905
cg09261020,LDLRAP1,25306,7,0.5314305811046806
cg20458124,LDLRAP1,25306,7,0.3312409308331734
cg19550733,LDLRAP1,25306,7,0.2596639305878336
cg21269758,LDLRAP1,25306,7,0.345690480753717
cg20490126,LDLRAP1,25306,7,0.3168727779965701
cg21400344,LDLRAP1,25306,7,0.2020924055861901
cg27577933,LDLRAP1,25306,7,0.2101299373412632
cg14210634,LDLRAP1,25306,7,0.2201267228681655
cg07352544,SEPN1,18046,4,0.4056194990757082
cg15156836,SEPN1,18046,4,0.6084514603278413
cg12749636,SEPN1,18046,4,0.5557519748686081
cg16724196,SEPN1,18046,4,0.5392247977272138
cg23931558,SEPN1,18046,4,0.5304268528191195
cg16336056,SEPN1,18046,4,0.4244084261379384
cg24532665,MTFR1L,14301,23,0.5631668322577933
cg22871604,MTFR1L,14301,23,0.5209115162177315
cg11688628,MTFR1L,14301,23,0.6398413005788709
cg24596570,MTFR1L,14301,23,0.4424223248171782
cg15891716,MTFR1L,14301,23,0.6632723756804432
cg07144162,MTFR1L,14301,23,0.6413872905694673
cg20845544,AUNIP,27489,3,0.6573051558628737
cg06446937,AUNIP,27489,3,0.556557538051239
cg01053463,AUNIP,27489,3,0.6174400885356239
cg16486059,AUNIP,27489,3,0.76949999236632
cg15662251,PAQR7,10043,1,0.4072739764082208
cg03210277,STMN1,22810,9,0.583701254488066
cg04471507,STMN1,22810,9,0.4008539747585905
cg11709544,STMN1,22810,9,0.3890138617673797
cg23079732,STMN1,22810,9,0.3546995773827111
cg23236404,STMN1,22810,9,0.280502613238682
cg19400000,STMN1,22810,9,0.1996730044512218
cg13793178,STMN1,22810,9,0.2501813761041357
cg13378886,STMN1,22810,9,0.2896918031803575
cg04629204,EXTL1,16580,4,0.3696732463669738
cg13555278,EXTL1,16580,4,0.3554514677016597
cg08729059,ZNF593,2189,2,0.3610258648474902
cg16003040,ZNF593,2189,2,0.613506407569202
cg04852280,ZNF593,2189,2,0.6402341414620815
cg15543769,ZNF593,2189,2,0.4322754044807901
cg23267217,ZNF593,2189,2,0.5819800011133337
cg24930443,ZNF593,2189,2,0.5110059228827305
cg19251549,ZNF593,2189,2,0.5596528253254881
cg01395281,ZNF593,2189,2,0.7214263557512867
cg08247347,ZNF593,2189,2,0.5955634268631014
cg12744634,CEP85,44608,8,0.5641908587640391
cg04025590,CEP85,44608,8,0.4904548901173442
cg25023241,CEP85,44608,8,0.5359338181845105
cg21410994,CEP85,44608,8,0.4978620930863853
cg13687998,CEP85,44608,8,0.6467151093461647
cg11529190,CEP85,44608,8,0.6542988824159748
cg22494505,CEP85,44608,8,0.5827587182016305
cg10539565,CEP85,44608,8,0.5475798757544824
cg14017991,CEP85,44608,8,0.6526800123469801
cg18121669,CEP85,44608,8,0.4505660386986977
cg04309227,CEP85,44608,8,0.553198936763336
cg16720365,DHDDS,39012,25,0.7483994438824977
cg21907877,DHDDS,39012,25,0.6896589275708349
cg22377913,DHDDS,39012,25,0.4443905623450741
cg00792938,DHDDS,39012,25,0.469216094915141
cg18234561,DHDDS,39012,25,0.4609265397387263
cg08876662,DHDDS,39012,25,0.4384109471216409
cg02737609,DHDDS,39012,25,0.4150465407425417
cg17836940,DHDDS,39012,25,0.5007081179734001
cg10837265,DHDDS,39012,25,0.5623140002722985
cg03115835,DHDDS,39012,25,0.461459319592728
cg14211646,DHDDS,39012,25,0.668405168790919
cg21644096,HMGN2,3522,9,0.6425394068810274
cg14728276,HMGN2,3522,9,0.652884533817406
cg10577937,HMGN2,3522,9,0.6098479994406929
cg14989462,HMGN2,3522,9,0.5742107484613008
cg17154022,HMGN2,3522,9,0.4643523732983824
cg13064914,HMGN2,3522,9,0.37148778273577
cg19634537,PIGV,10926,7,0.635459778343633
cg14557189,PIGV,10926,7,0.6041922222951394
cg08231251,PIGV,10926,7,0.5482953785653571
cg23283076,PIGV,10926,7,0.5920400685657948
cg26899490,PIGV,10926,7,0.5447396377703321
cg17739026,PIGV,10926,7,0.3434044110767234
cg00114008,PIGV,10926,7,0.3785358511011005
cg11699374,PIGV,10926,7,0.5796838743345255
cg02375201,PIGV,10926,7,0.606099145043243
cg10971346,PIGV,10926,7,0.5246534004602279
cg27295033,PIGV,10926,7,0.5992124439119191
cg08939008,ZDHHC18,30892,5,0.7494049805782756
cg04354805,ZDHHC18,30892,5,0.6798515596571487
cg13184886,ZDHHC18,30892,5,0.4048825235622081
cg11348165,SFN,1314,1,0.4480078656015553
cg14333454,SFN,1314,1,0.3828975729428512
cg21950166,SFN,1314,1,0.43558683358977
cg06720467,SFN,1314,1,0.4011612494148777
cg11674844,GPN2,14164,5,0.5917762859951665
cg25271147,GPN2,14164,5,0.6359334641669794
cg21290647,GPN2,14164,5,0.6149217021796822
cg11524330,GPN2,14164,5,0.6808157141181052
cg23489497,GPN2,14164,5,0.6232145123845806
cg09174009,GPN2,14164,5,0.6372565612647724
cg11335495,GPN2,14164,5,0.6458936483985608
cg13354046,GPN2,14164,5,0.6958694956871356
cg06083525,GPN2,14164,5,0.6859162043595735
cg08360728,GPATCH3,9978,3,0.6372536158307979
cg20595827,GPATCH3,9978,3,0.6645256460972792
cg04971263,GPATCH3,9978,3,0.6480599534291865
cg00960308,GPATCH3,9978,3,0.6464036678847367
cg21680178,GPATCH3,9978,3,0.61120589856612
cg05954817,NUDC,46624,4,0.6932224219097559
cg18387343,NUDC,46624,4,0.5669518629749501
cg24529230,NUDC,46624,4,0.6628057884217246
cg10964757,NUDC,46624,4,0.6328263417241543
cg12203394,NUDC,46624,4,0.5698715044644269
cg26606628,NUDC,46624,4,0.7511193126573624
cg03549695,NUDC,46624,4,0.7506012046858573
cg13399755,NUDC,46624,4,0.6342079371541375
cg02107269,NUDC,46624,4,0.6351635279410706
cg25027091,NUDC,46624,4,0.598046423300309
cg15587508,C1orf172,10844,1,0.3763918806357367
cg02221424,C1orf172,10844,1,0.3647971609613248
cg13896157,C1orf172,10844,1,0.2932839104422191
cg10706454,C1orf172,10844,1,0.3724029884701819
cg12081897,TRNP1,7191,2,0.2844483726243579
cg11152454,TRNP1,7191,2,0.239210857214546
cg06673651,TRNP1,7191,2,0.3004236662565057
cg05341567,TRNP1,7191,2,0.1329437518798268
cg01391538,TRNP1,7191,2,0.2997448669695703
cg06419258,TRNP1,7191,2,0.2415319985247093
cg19027507,TRNP1,7191,2,0.257550316349964
cg16352283,FAM46B,7816,1,0.3811969670109998
cg13782884,FAM46B,7816,1,0.511856322726623
cg24481381,FAM46B,7816,1,0.6162630771492754
cg22395192,FAM46B,7816,1,0.5931034058974504
cg07399977,FAM46B,7816,1,0.7289859952881117
cg08830553,FAM46B,7816,1,0.7479913865395397
cg12399453,TMEM222,14240,10,0.7712878736185987
cg06839953,TMEM222,14240,10,0.6715898209166997
cg27265272,TMEM222,14240,10,0.5414758370752059
cg03347170,TMEM222,14240,10,0.5459032105459587
cg13392150,TMEM222,14240,10,0.3039819435170747
cg17215215,TMEM222,14240,10,0.4667802148848783
cg07376753,TMEM222,14240,10,0.5074792957138249
cg23652939,TMEM222,14240,10,0.5539896270916383
cg18140760,MAP3K6,11708,8,0.5056071881145033
cg27223343,MAP3K6,11708,8,0.6298366174201299
cg03201274,MAP3K6,11708,8,0.7352170352350873
cg23299127,MAP3K6,11708,8,0.7203347278629405
cg02107304,MAP3K6,11708,8,0.7151270161371642
cg20651453,MAP3K6,11708,8,0.6277585042034801
cg11163777,MAP3K6,11708,8,0.6688917851376928
cg07551364,MAP3K6,11708,8,0.5054202452774046
cg10649647,GPR3,3170,1,0.6095049854290264
cg00544955,GPR3,3170,1,0.606616727294462
cg14963371,GPR3,3170,1,0.5110708245685557
cg12112929,GPR3,3170,1,0.545858681301502
cg06057576,GPR3,3170,1,0.4021845363130269
cg16397480,WASF2,85939,2,0.6031336991450963
cg22075791,WASF2,85939,2,0.374165067149601
cg06204838,WASF2,85939,2,0.3762621012538835
cg25132696,WASF2,85939,2,0.4496444654733466
cg16406658,WASF2,85939,2,0.4664071395054486
cg14887509,WASF2,85939,2,0.5191344726867223
cg17798192,WASF2,85939,2,0.5260701239163943
cg03436453,WASF2,85939,2,0.6281139877477292
cg00307483,WASF2,85939,2,0.7394241754690207
cg16020249,AHDC1,70396,5,0.3751870758838826
cg11382799,AHDC1,70396,5,0.4015911031408023
cg24717891,STX12,51269,5,0.8121013682812596
cg03766823,STX12,51269,5,0.7440513349489338
cg02391432,STX12,51269,5,0.6483870057883796
cg27634501,STX12,51269,5,0.4638224654605806
cg04990056,STX12,51269,5,0.5170890962840766
cg05385496,STX12,51269,5,0.4636194721665846
cg13464496,STX12,51269,5,0.5113822377068817
cg16702520,PPP1R8,20898,5,0.7157045694983294
cg09009042,PPP1R8,20898,5,0.5882838811254044
cg19622078,PPP1R8,20898,5,0.5748218616892109
cg12479630,PPP1R8,20898,5,0.6982044017309534
cg05492605,PPP1R8,20898,5,0.7044872298021909
cg11986810,PPP1R8,20898,5,0.6694688452126372
cg13564456,PPP1R8,20898,5,0.6336993872552905
cg19251242,THEMIS2,14141,11,0.1533153375602501
cg25015504,THEMIS2,14141,11,0.5077176605800803
cg04487931,THEMIS2,14141,11,0.3147860728063093
cg16107483,THEMIS2,14141,11,0.7275666271000201
cg13114166,RPA2,23222,5,0.7393977306777726
cg15097019,RPA2,23222,5,0.6460685968714794
cg11542231,RPA2,23222,5,0.5866881626967101
cg02077165,RPA2,23222,5,0.6764088769360858
cg05871607,RPA2,23222,5,0.7710888341119679
cg04788931,RPA2,23222,5,0.7487763856878191
cg00533620,RPA2,23222,5,0.7463345370227316
cg05786725,RPA2,23222,5,0.7774308847801686
cg22711679,RPA2,23222,5,0.7825794854450612
cg01789150,RPA2,23222,5,0.6962518279112937
cg08169949,RPA2,23222,5,0.3765607546527726
cg24458833,XKR8,8634,2,0.6968577421990815
cg00563229,XKR8,8634,2,0.6978149296612752
cg00265863,XKR8,8634,2,0.562105966017946
cg06352370,XKR8,8634,2,0.5528007655169256
cg24311947,XKR8,8634,2,0.4715712854196722
cg12753518,EYA3,118352,9,0.6852405363890378
cg10397628,EYA3,118352,9,0.7864439167974018
cg22760576,EYA3,118352,9,0.6976992132684338
cg13129888,EYA3,118352,9,0.7017197355539229
cg06319327,EYA3,118352,9,0.7330208251537798
cg15594905,EYA3,118352,9,0.7296716636100161
cg10965041,EYA3,118352,9,0.6024652049926823
cg26411549,EYA3,118352,9,0.6698285412098974
cg26821498,EYA3,118352,9,0.6758793793926483
cg06754224,SESN2,22964,1,0.5771302497015081
cg08729985,SESN2,22964,1,0.6899973692223406
cg15099410,SESN2,22964,1,0.7566478259398421
cg25973092,SESN2,22964,1,0.6618571072117121
cg27427051,SESN2,22964,1,0.5101890845462415
cg13075278,MED18,6963,5,0.7183099264054992
cg00972603,MED18,6963,5,0.6777296684682563
cg12630974,MED18,6963,5,0.6367972053207761
cg04889884,MED18,6963,5,0.7443078400980288
cg25716286,MED18,6963,5,0.6857996486580427
cg08123074,PHACTR4,130767,4,0.6009148105204555
cg23847017,PHACTR4,130767,4,0.6089900846541506
cg00956142,PHACTR4,130767,4,0.4977314437686996
cg01551176,RCC1,33357,12,0.6853534618000637
cg01018002,RCC1,33357,12,0.4528873962460928
cg10512748,RCC1,33357,12,0.7000331273984499
cg05047493,RCC1,33357,12,0.5827411057200209
cg22163490,RCC1,33357,12,0.4733997140381387
cg03050907,RCC1,33357,12,0.3433669421739632
cg06219592,RCC1,33357,12,0.4612086693063687
cg02779230,TRNAU1AP,25454,10,0.6530288665868368
cg23241663,TRNAU1AP,25454,10,0.567129501463143
cg11726827,TRNAU1AP,25454,10,0.6021202822619964
cg15064598,TRNAU1AP,25454,10,0.4567790061351004
cg24087783,TRNAU1AP,25454,10,0.5488236611872876
cg10691259,TRNAU1AP,25454,10,0.6090687959973738
cg13978534,TRNAU1AP,25454,10,0.558247358542767
cg07397372,YTHDF2,33154,9,0.6045598259559253
cg20003805,YTHDF2,33154,9,0.5046134626028325
cg13242658,YTHDF2,33154,9,0.4682723555559504
cg21735376,YTHDF2,33154,9,0.667818600655537
cg20388635,YTHDF2,33154,9,0.6731109976468699
cg25875824,YTHDF2,33154,9,0.4072521098524554
cg06836497,YTHDF2,33154,9,0.5453731296557146
cg12419491,YTHDF2,33154,9,0.5588851398211171
cg09312767,YTHDF2,33154,9,0.5224729645232855
cg02396143,YTHDF2,33154,9,0.5689001299127898
cg01637218,YTHDF2,33154,9,0.5496911972657329
cg11226328,EPB41,232950,13,0.6851977462896556
cg11567310,EPB41,232950,13,0.368442714080759
cg01932091,EPB41,232950,13,0.4208526425325135
cg13487185,EPB41,232950,13,0.3658413970608785
cg00790928,EPB41,232950,13,0.4679304584199769
cg12731400,EPB41,232950,13,0.5328314128755042
cg07154196,EPB41,232950,13,0.3658527041852576
cg10703813,EPB41,232950,13,0.3506585349665692
cg08706732,TMEM200B,4507,2,0.5128088426881103
cg22698996,TMEM200B,4507,2,0.5180596406699892
cg10165585,TMEM200B,4507,2,0.5864339338552665
cg00866556,TMEM200B,4507,2,0.5226243332602742
cg18436203,SRSF4,34244,8,0.4515948563547427
cg05157318,SRSF4,34244,8,0.5652062883013599
cg06874758,SRSF4,34244,8,0.7342518788489383
cg14789568,SRSF4,34244,8,0.4294466971616074
cg15980492,SRSF4,34244,8,0.4380897554258573
cg26832524,SRSF4,34244,8,0.330617131407376
cg20167532,PTPRU,90297,13,0.7327768491898181
cg23987876,PTPRU,90297,13,0.4187132000163958
cg24459792,LAPTM5,25351,3,0.5570253442736479
cg12732155,LAPTM5,25351,3,0.4986198947826945
cg07959046,SDC3,39294,4,0.5350043093772154
cg14254853,PUM1,134485,24,0.4645440047863556
cg23653835,PUM1,134485,24,0.6398226740379626
cg07841367,PUM1,134485,24,0.4959446571119045
cg22866085,PUM1,134485,24,0.5101074982530874
cg23281075,PUM1,134485,24,0.4971811536315432
cg24710886,PUM1,134485,24,0.6204257026338109
cg25272125,PUM1,134485,24,0.782730764341454
cg25469212,ZCCHC17,67941,6,0.6213342972674376
cg25469212,SNRNP40,37245,8,0.6213342972674376
cg14837478,ZCCHC17,67941,6,0.6386799972740085
cg14837478,SNRNP40,37245,8,0.6386799972740085
cg03856286,ZCCHC17,67941,6,0.673957659429903
cg20410415,ZCCHC17,67941,6,0.5271045026490231
cg11531932,ZCCHC17,67941,6,0.6700965405315328
cg08778586,ZCCHC17,67941,6,0.6203887669553264
cg08778586,SNRNP40,37245,8,0.6203887669553264
cg08734125,ZCCHC17,67941,6,0.6133898190227489
cg08734125,SNRNP40,37245,8,0.6133898190227489
cg10153848,SNRNP40,37245,8,0.744012135942619
cg08877374,FABP3,11225,4,0.4332017639615944
cg14407437,FABP3,11225,4,0.5592595108064885
cg07345934,FABP3,11225,4,0.559765805449392
cg18368411,FABP3,11225,4,0.5951589051764645
cg15833534,FABP3,11225,4,0.5975609291191463
cg19316148,FABP3,11225,4,0.5785437846383438
cg20318096,FABP3,11225,4,0.6005102843956076
cg15120085,TINAGL1,11172,12,0.4486865045015259
cg15079885,TINAGL1,11172,12,0.4736846945154373
cg22855405,TINAGL1,11172,12,0.5718616499341738
cg18107144,TINAGL1,11172,12,0.5275241644233327
cg05536984,HCRTR1,14832,5,0.4568604530944081
cg18325794,HCRTR1,14832,5,0.3029332453959544
cg25220359,HCRTR1,14832,5,0.2356070531485566
cg21270648,PEF1,15034,9,0.7406502132745546
cg03351724,PEF1,15034,9,0.6549908588733726
cg07197864,PEF1,15034,9,0.6785267515047011
cg18216455,PEF1,15034,9,0.5816018142185467
cg06226431,PEF1,15034,9,0.6312014355014648
cg11955456,PEF1,15034,9,0.58136677073608
cg15642704,PEF1,15034,9,0.7216481742539169
cg19273467,PEF1,15034,9,0.6058306143154494
cg24540109,PEF1,15034,9,0.6858068411361679
cg24048759,BAI2,37776,21,0.2238269112718769
cg15469507,BAI2,37776,21,0.2820503950711824
cg10773309,BAI2,37776,21,0.5230094339166645
cg07802625,SPOCD1,25629,15,0.2376275852889847
cg25821168,SPOCD1,25629,15,0.4219638272278936
cg02631286,SPOCD1,25629,15,0.5997551078113073
cg17803965,SPOCD1,25629,15,0.2871289588190265
cg22169053,SPOCD1,25629,15,0.3267098468449682
cg15789095,SPOCD1,25629,15,0.3569653184414593
cg16650530,TMEM39B,30835,12,0.4815168926536888
cg06987881,TMEM39B,30835,12,0.5468202872681843
cg09662747,TMEM39B,30835,12,0.5315656300212244
cg07817883,TMEM39B,30835,12,0.4927071630633721
cg02078356,TMEM39B,30835,12,0.1707361967670787
cg04850370,KPNA6,68530,6,0.6863947717223166
cg18397023,KPNA6,68530,6,0.7075251541454737
cg11738286,KPNA6,68530,6,0.7300376263537375
cg10241671,KPNA6,68530,6,0.6766356731857082
cg10694959,KPNA6,68530,6,0.6963633624392261
cg08664665,KPNA6,68530,6,0.6409798292691445
cg13148608,KPNA6,68530,6,0.6005270800879371
